cityid,regionid,countryid,countryname,countrycode,Continent,StateProvinceName,cityname,latitude,longitude
6758319,2885,182,Romania,RO,Europe,Bucuresti,Dun?rea,44.15,26.83333
6765795,2885,182,Romania,RO,Europe,Bucuresti,?einoiu,44.44081,26.57875
6765756,2885,182,Romania,RO,Europe,Bucuresti,?erb?neasa,45.07724,25.58116
6757889,2885,182,Romania,RO,Europe,Bucuresti,Ezeni,44.93163,25.81711
6757883,2885,182,Romania,RO,Europe,Bucuresti,F?c?ieni,45.30479,25.9963
6757873,2885,182,Romania,RO,Europe,Bucuresti,F?get,45.24873,26.07083
6757864,2885,182,Romania,RO,Europe,Bucuresti,F?ge?elu,45.01667,25.35
6757861,2885,182,Romania,RO,Europe,Bucuresti,F?getu,45.13668,26.02018
6757852,2885,182,Romania,RO,Europe,Bucuresti,F?lce?ti,45.21667,25.88333
6756899,2885,182,Romania,RO,Europe,Bucuresti,Fânari,44.79132,26.08554
6756855,2885,182,Romania,RO,Europe,Bucuresti,Fântâna Doamnei,44.42626,26.73445
6756848,2885,182,Romania,RO,Europe,Bucuresti,Fântânele,45.007,26.3772
6757451,2885,182,Romania,RO,Europe,Bucuresti,F?urei,44.29345,26.89794
6757388,2885,182,Romania,RO,Europe,Bucuresti,Fe?eni,44.77377,25.2216
6757442,2885,182,Romania,RO,Europe,Bucuresti,Fefelei,45.01309,26.44148
6757375,2885,182,Romania,RO,Europe,Bucuresti,Fieni,45.13333,25.41667
6757371,2885,182,Romania,RO,Europe,Bucuresti,Fierbin?ii de Jos,44.69523,26.39629
6757370,2885,182,Romania,RO,Europe,Bucuresti,Fierbin?ii de Sus,44.68988,26.396
6757369,2885,182,Romania,RO,Europe,Bucuresti,Fierbin?i-Târg,44.7,26.35
6756909,2885,182,Romania,RO,Europe,Bucuresti,Filipe?tii de P?dure,45,25.75
6756907,2885,182,Romania,RO,Europe,Bucuresti,Filipe?tii de Târg,44.98333,25.78333
6756864,2885,182,Romania,RO,Europe,Bucuresti,Fin?e?ti,45.08815,26.46435
6756866,2885,182,Romania,RO,Europe,Bucuresti,Finta Mare,44.8,25.8
6756865,2885,182,Romania,RO,Europe,Bucuresti,Finta Veche,44.79131,25.8362
6756178,2885,182,Romania,RO,Europe,Bucuresti,Florenii de Jos,44.5,26.65
6756176,2885,182,Romania,RO,Europe,Bucuresti,Flore?ti,45.05,25.78333
6756154,2885,182,Romania,RO,Europe,Bucuresti,Florica,44.49345,26.63759
6756148,2885,182,Romania,RO,Europe,Bucuresti,Floroaica,44.36081,27.18299
6755447,2885,182,Romania,RO,Europe,Bucuresti,Foc??nei Noi,45.15,26.88333
6755362,2885,182,Romania,RO,Europe,Bucuresti,Frânghe?ti,45.18333,26.05
6755408,2885,182,Romania,RO,Europe,Bucuresti,Frasin Deal,44.82684,25.32176
6755385,2885,182,Romania,RO,Europe,Bucuresti,Frasin Vale,44.831,25.33553
6755399,2885,182,Romania,RO,Europe,Bucuresti,Fr?sinet,45.19516,25.67662
6755401,2885,182,Romania,RO,Europe,Bucuresti,Fr?sinet,45.23713,26.29266
6755402,2885,182,Romania,RO,Europe,Bucuresti,Fr?sinet,44.31667,26.8
6755393,2885,182,Romania,RO,Europe,Bucuresti,Fr?sinetu de Jos,44.30999,26.8232
6755388,2885,182,Romania,RO,Europe,Bucuresti,Frasinu,44.79121,25.86287
6755369,2885,182,Romania,RO,Europe,Bucuresti,Frec??ei,44.75,25.8
6754921,2885,182,Romania,RO,Europe,Bucuresti,Frumu?ica,44.61667,26.73333
6754901,2885,182,Romania,RO,Europe,Bucuresti,Fulga de Jos,44.88152,26.44258
6754900,2885,182,Romania,RO,Europe,Bucuresti,Fulga de Sus,44.9,26.45
6754894,2885,182,Romania,RO,Europe,Bucuresti,Fundata,44.58843,27.25821
6754878,2885,182,Romania,RO,Europe,Bucuresti,Fundeni,45.11685,26.02383
6754869,2885,182,Romania,RO,Europe,Bucuresti,Fundu C?tinei,45.28333,26.21667
6754866,2885,182,Romania,RO,Europe,Bucuresti,Fundulea,44.46667,26.51667
6754844,2885,182,Romania,RO,Europe,Bucuresti,Fure?ti,44.93347,25.10852
6754557,2885,182,Romania,RO,Europe,Bucuresti,G?geni,45.01667,26.58333
6754559,2885,182,Romania,RO,Europe,Bucuresti,G?geni,45.02164,25.94585
6754558,2885,182,Romania,RO,Europe,Bucuresti,G?genii de Jos,45.01667,26.56667
6754556,2885,182,Romania,RO,Europe,Bucuresti,G?genii Mici,45.01667,25.95
6754552,2885,182,Romania,RO,Europe,Bucuresti,Gagu,44.61638,26.25954
6754546,2885,182,Romania,RO,Europe,Bucuresti,G?ine?ti,44.85,25.25
6754527,2885,182,Romania,RO,Europe,Bucuresti,G?l??ui,44.2632,27.11236
6754513,2885,182,Romania,RO,Europe,Bucuresti,G?lbina?i,45.08333,26.91667
6754502,2885,182,Romania,RO,Europe,Bucuresti,G?le?e?ti,44.7091,24.96879
6775215,2885,182,Romania,RO,Europe,Bucuresti,Galma Craitei,45.26757,25.74828
6753104,2885,182,Romania,RO,Europe,Bucuresti,Gâlmeia,45.03583,26.10043
6768178,2885,182,Romania,RO,Europe,Bucuresti,Gara Albe?ti Prahova,44.93333,26.23333
6767360,2885,182,Romania,RO,Europe,Bucuresti,Gara Andr??e?ti,44.58333,27.15
6769582,2885,182,Romania,RO,Europe,Bucuresti,Gara Arm??e?ti,44.72722,26.55444
6757475,2885,182,Romania,RO,Europe,Bucuresti,Gara Brazi,44.86667,26.01667
6769587,2885,182,Romania,RO,Europe,Bucuresti,Gara Bro?teni,44.67,26.75389
6754821,2885,182,Romania,RO,Europe,Bucuresti,Gara Buda,44.96667,25.91667
6769586,2885,182,Romania,RO,Europe,Bucuresti,Gara C?z?ne?ti,44.63389,26.99444
6754477,2885,182,Romania,RO,Europe,Bucuresti,Gara Cilibia,45.04283,27.02214
6769078,2885,182,Romania,RO,Europe,Bucuresti,Gara Ciorani,44.78333,26.38333
6769572,2885,182,Romania,RO,Europe,Bucuresti,Gara Corl?te?ti,44.89389,26.13889
6769573,2885,182,Romania,RO,Europe,Bucuresti,Gara Cricov,44.94611,26.25222
6763163,2885,182,Romania,RO,Europe,Bucuresti,Gara Crivina,44.76667,26.03333
6769570,2885,182,Romania,RO,Europe,Bucuresti,Gara Dâmbu,44.92306,26.08278
6769578,2885,182,Romania,RO,Europe,Bucuresti,Gara Dr?g?ne?ti Prahova,44.82667,26.30306
6757372,2885,182,Romania,RO,Europe,Bucuresti,Gara Fierbin?i,44.65,26.35
6769595,2885,182,Romania,RO,Europe,Bucuresti,Gara Fundulea,44.45,26.50639
6753595,2885,182,Romania,RO,Europe,Bucuresti,Gara Ghimpa?i,44.43333,27.18333
6769589,2885,182,Romania,RO,Europe,Bucuresti,Gara Greci,44.65083,26.29028
6769577,2885,182,Romania,RO,Europe,Bucuresti,Gara Grindu,44.80722,26.85778
6748532,2885,182,Romania,RO,Europe,Bucuresti,Gara Ialomi?a,44.75,26.5
6769574,2885,182,Romania,RO,Europe,Bucuresti,Gara Inote?ti,44.97333,26.35667
6747327,2885,182,Romania,RO,Europe,Bucuresti,Gara Iv?ne?ti,44.43333,27.26667
6769593,2885,182,Romania,RO,Europe,Bucuresti,Gara Lehliu,44.43389,26.8725
6796949,2885,182,Romania,RO,Europe,Bucuresti,Gara Leordeni Arge?,44.78333,25.11667
6769569,2885,182,Romania,RO,Europe,Bucuresti,Gara Ploie?ti Est,44.94,26.0875
6769568,2885,182,Romania,RO,Europe,Bucuresti,Gara Ploie?ti Sud,44.93,26.04306
6769576,2885,182,Romania,RO,Europe,Bucuresti,Gara Pogoanele,44.87694,26.9925
6764297,2885,182,Romania,RO,Europe,Bucuresti,Gara Prahova,44.8,26.03333
6764274,2885,182,Romania,RO,Europe,Bucuresti,Gara Preasna,44.43333,26.73333
6769585,2885,182,Romania,RO,Europe,Bucuresti,Gara S?r??uica,44.63889,26.89028
6769594,2885,182,Romania,RO,Europe,Bucuresti,Gara S?rule?ti,44.44028,26.66389
6763556,2885,182,Romania,RO,Europe,Bucuresti,Gara Slobozia Veche,44.56552,27.34943
6758705,2885,182,Romania,RO,Europe,Bucuresti,Gara T?b?r??ti,45.08333,26.9
6757062,2885,182,Romania,RO,Europe,Bucuresti,Gara Teleajen,44.93333,26.1
6757034,2885,182,Romania,RO,Europe,Bucuresti,Gara ?epe? Vod?,45.15,25.41667
6769571,2885,182,Romania,RO,Europe,Bucuresti,Gara Valea C?lug?reasc?,44.95361,26.17417
6743830,2885,182,Romania,RO,Europe,Bucuresti,Gara Vintileanca,45.03333,26.51667
6769579,2885,182,Romania,RO,Europe,Bucuresti,Gara Z?noaga,44.86444,26.20028
6753076,2885,182,Romania,RO,Europe,Bucuresti,Gârbovi,44.78333,26.76667
6753050,2885,182,Romania,RO,Europe,Bucuresti,Gârleni,44.79997,25.2586
6754090,2885,182,Romania,RO,Europe,Bucuresti,G?v?nel,45.08095,25.99768
6754075,2885,182,Romania,RO,Europe,Bucuresti,Geangoe?ti,44.89197,25.37786
6754069,2885,182,Romania,RO,Europe,Bucuresti,General Popescu,44.46667,26.51667
6753634,2885,182,Romania,RO,Europe,Bucuresti,Gheaba,45.30916,26.00626
6754042,2885,182,Romania,RO,Europe,Bucuresti,Gheboaia,44.80203,25.74875
6754041,2885,182,Romania,RO,Europe,Bucuresti,Gheboieni,44.98701,25.3067
6808773,2885,182,Romania,RO,Europe,Bucuresti,Gheorghe Doja,44.61622,27.1874
6754022,2885,182,Romania,RO,Europe,Bucuresti,Gheorghe R?zoare,44.46667,26.51667
6754018,2885,182,Romania,RO,Europe,Bucuresti,Gher?seni,45.02589,26.79128
6753647,2885,182,Romania,RO,Europe,Bucuresti,Gherghi?e?ti,44.78872,25.33987
6753649,2885,182,Romania,RO,Europe,Bucuresti,Gherghi?a,44.8,26.26667
6753643,2885,182,Romania,RO,Europe,Bucuresti,Gherm?ne?ti,44.68829,26.14962
6753620,2885,182,Romania,RO,Europe,Bucuresti,Ghighiu,44.89782,26.08208
6753598,2885,182,Romania,RO,Europe,Bucuresti,Ghimpa?i,44.55,27.21667
6754032,2885,182,Romania,RO,Europe,Bucuresti,Ghinoaica,45.04608,26.3935
6753581,2885,182,Romania,RO,Europe,Bucuresti,Ghiocel,45.09817,26.17098
6753580,2885,182,Romania,RO,Europe,Bucuresti,Ghiocu,45.23333,26.46667
6753579,2885,182,Romania,RO,Europe,Bucuresti,Ghioldum,44.83875,25.88362
6753566,2885,182,Romania,RO,Europe,Bucuresti,Ghirdoveni,44.94059,25.67368
6752538,2885,182,Romania,RO,Europe,Bucuresti,Glâmbocata,44.7789,25.20173
6752536,2885,182,Romania,RO,Europe,Bucuresti,Glâmbocata-Deal,44.78222,25.17776
6752534,2885,182,Romania,RO,Europe,Bucuresti,Glâmbocel,44.85,25.16667
6752535,2885,182,Romania,RO,Europe,Bucuresti,Glâmbocelu,44.83976,25.13985
6751928,2885,182,Romania,RO,Europe,Bucuresti,Glod,45.14058,26.44863
6752524,2885,182,Romania,RO,Europe,Bucuresti,Glodeanu-S?rat,44.86667,26.65
6752522,2885,182,Romania,RO,Europe,Bucuresti,Glodeanu-Sili?tea,44.83333,26.8
6752520,2885,182,Romania,RO,Europe,Bucuresti,Glodeni,45.01667,25.46667
6752509,2885,182,Romania,RO,Europe,Bucuresti,Glodu,44.82067,25.16954
6751908,2885,182,Romania,RO,Europe,Bucuresti,Goga,44.88653,26.14145
6751905,2885,182,Romania,RO,Europe,Bucuresti,Gogeasca,45.24031,26.18559
6751891,2885,182,Romania,RO,Europe,Bucuresti,Gol??ei,44.81667,26.2
6751888,2885,182,Romania,RO,Europe,Bucuresti,Goleasca,45,25.36667
6751884,2885,182,Romania,RO,Europe,Bucuresti,Gole?tii Badii,44.8,25.1
6751881,2885,182,Romania,RO,Europe,Bucuresti,Gomoe?ti,45.06653,26.80052
6751880,2885,182,Romania,RO,Europe,Bucuresti,Gor?ne?ti,44.85511,25.08897
6751872,2885,182,Romania,RO,Europe,Bucuresti,Gorganu,44.84241,25.03838
6751871,2885,182,Romania,RO,Europe,Bucuresti,Gorganu de Jos,44.85,25.03333
6751870,2885,182,Romania,RO,Europe,Bucuresti,Gorganu de Sus,44.85,25.03333
6751867,2885,182,Romania,RO,Europe,Bucuresti,Gorgota,44.78333,26.08333
6751864,2885,182,Romania,RO,Europe,Bucuresti,Gorgoteni,44.95,25.55
6751858,2885,182,Romania,RO,Europe,Bucuresti,Gornet,45.11667,26.06667
6751856,2885,182,Romania,RO,Europe,Bucuresti,Gornet-Cricov,45.08333,26.26667
6751849,2885,182,Romania,RO,Europe,Bucuresti,Goruna,45.08696,25.94202
6751838,2885,182,Romania,RO,Europe,Bucuresti,Gostilele,44.50307,26.49742
6809066,2885,182,Romania,RO,Europe,Bucuresti,GOTTON - punct de lucru Fierbin?i,44.69716,26.40282
6751449,2885,182,Romania,RO,Europe,Bucuresti,Gr?di?tea,44.66667,26.28333
6751450,2885,182,Romania,RO,Europe,Bucuresti,Gr?di?tea,44.23333,27.21667
6751452,2885,182,Romania,RO,Europe,Bucuresti,Gr?di?tea,44.13333,26.75
6751448,2885,182,Romania,RO,Europe,Bucuresti,Gradi?tea,44.88803,26.5152
6751442,2885,182,Romania,RO,Europe,Bucuresti,Gr?jdana,45.20865,26.63114
6751418,2885,182,Romania,RO,Europe,Bucuresti,Greceanca,45.07863,26.54468
6751413,2885,182,Romania,RO,Europe,Bucuresti,Grecii de Jos,44.67228,26.35252
6751412,2885,182,Romania,RO,Europe,Bucuresti,Grecii de Mijloc,44.66667,26.35
6751411,2885,182,Romania,RO,Europe,Bucuresti,Grecii de Sus,44.66667,26.3
6751400,2885,182,Romania,RO,Europe,Bucuresti,Grinda?i,44.72729,26.84015
6751398,2885,182,Romania,RO,Europe,Bucuresti,Grindu,44.76667,26.91667
6751391,2885,182,Romania,RO,Europe,Bucuresti,Grivi?a,44.73333,27.28333
6750911,2885,182,Romania,RO,Europe,Bucuresti,Gro?ani,45.24822,25.94795
6750912,2885,182,Romania,RO,Europe,Bucuresti,Gro?ani,45.06856,26.75418
6750885,2885,182,Romania,RO,Europe,Bucuresti,Grue?ti,44.73333,25.05
6750879,2885,182,Romania,RO,Europe,Bucuresti,Gruiu,44.73517,25.07009
6751842,2885,182,Romania,RO,Europe,Bucuresti,Gu?oiu,45.01667,25.45
6750847,2885,182,Romania,RO,Europe,Bucuresti,Gura Bâscei,45.25733,26.35799
6750848,2885,182,Romania,RO,Europe,Bucuresti,Gura Beliei,45.21064,25.64946
6750844,2885,182,Romania,RO,Europe,Bucuresti,Gura Bucovului,44.98333,26.1
6750842,2885,182,Romania,RO,Europe,Bucuresti,Gura Câln?ului,45.17495,26.84861
6750838,2885,182,Romania,RO,Europe,Bucuresti,Gura Criv??ului,44.83772,25.8189
6750624,2885,182,Romania,RO,Europe,Bucuresti,Gura Ocni?ei,44.94166,25.56846
6750611,2885,182,Romania,RO,Europe,Bucuresti,Gura S?r??ii,45.11993,26.64373
6750602,2885,182,Romania,RO,Europe,Bucuresti,Gura Vadului,45.05,26.46667
6750593,2885,182,Romania,RO,Europe,Bucuresti,Gura V?ii,44.96667,26.13333
6750591,2885,182,Romania,RO,Europe,Bucuresti,Gura Vi?ioarei,45.15,26.03333
6750587,2885,182,Romania,RO,Europe,Bucuresti,Gura Vulcanei,45.02442,25.39596
6750584,2885,182,Romania,RO,Europe,Bucuresti,Gurb?ne?ti,44.38333,26.7
6750582,2885,182,Romania,RO,Europe,Bucuresti,Gurb?ne?ti Noi,44.38333,26.7
6750556,2885,182,Romania,RO,Europe,Bucuresti,H?beni,44.85629,25.62873
6750554,2885,182,Romania,RO,Europe,Bucuresti,H?bud,44.77722,25.9326
6750129,2885,182,Romania,RO,Europe,Bucuresti,Hagie?ti,44.54508,26.43678
6750122,2885,182,Romania,RO,Europe,Bucuresti,Haimanalele,44.91667,25.7
6750112,2885,182,Romania,RO,Europe,Bucuresti,Hale?,45.19139,26.56106
6750111,2885,182,Romania,RO,Europe,Bucuresti,Hale?ul,45.18333,26.56667
6769583,2885,182,Romania,RO,Europe,Bucuresti,Halta B?rbule?ti,44.7175,26.58778
6756465,2885,182,Romania,RO,Europe,Bucuresti,Halta Brâncoveni,44.48333,27.38333
6768856,2885,182,Romania,RO,Europe,Bucuresti,Halta Ciulni?a,44.43333,27.35
6769581,2885,182,Romania,RO,Europe,Bucuresti,Halta Fulga,44.7675,26.43639
6769588,2885,182,Romania,RO,Europe,Bucuresti,Halta Malu,44.65056,26.82639
6769584,2885,182,Romania,RO,Europe,Bucuresti,Halta Manasia,44.72639,26.69972
6769596,2885,182,Romania,RO,Europe,Bucuresti,Halta Mosti?tea,44.44361,26.59528
6769618,2885,182,Romania,RO,Europe,Bucuresti,Halta Muru,44.94861,26.20861
6769592,2885,182,Romania,RO,Europe,Bucuresti,Halta Preasna,44.43972,26.76444
6769617,2885,182,Romania,RO,Europe,Bucuresti,Halta Tom?ani,44.95611,26.29694
6749715,2885,182,Romania,RO,Europe,Bucuresti,Hârsa,45.03333,26.16667
6750047,2885,182,Romania,RO,Europe,Bucuresti,H?tc?r?u,44.81004,26.32246
6749407,2885,182,Romania,RO,Europe,Bucuresti,Hod?r??ti,44.75025,25.89304
6749358,2885,182,Romania,RO,Europe,Bucuresti,Homorâciu,45.2694,26.01634
6749357,2885,182,Romania,RO,Europe,Bucuresti,Homorâciu P?mânteni,45.26667,26
6749328,2885,182,Romania,RO,Europe,Bucuresti,Horia,44.53748,26.80269
6749324,2885,182,Romania,RO,Europe,Bucuresti,Horjani,45.31667,26.3
6808511,2885,182,Romania,RO,Europe,Bucuresti,Hotel Calarasi,44.201,27.33
6808489,2885,182,Romania,RO,Europe,Bucuresti,Hotel Vila 23 Snagov Spa and Conference Lake Resort,44.69577,26.16032
6748914,2885,182,Romania,RO,Europe,Bucuresti,Hulube?ti,44.83333,25.23333
6747818,2885,182,Romania,RO,Europe,Bucuresti,I. L. Caragiale,44.90963,25.70251
6748531,2885,182,Romania,RO,Europe,Bucuresti,Ialomi?a,44.66667,27
6748499,2885,182,Romania,RO,Europe,Bucuresti,Iazu,45.08147,26.02005
6750762,2885,182,Romania,RO,Europe,Bucuresti,Iazul Urziceni,44.73333,26.63333
6748485,2885,182,Romania,RO,Europe,Bucuresti,Ibrianu,44.77509,25.84375
6758288,2885,182,Romania,RO,Europe,Bucuresti,Iedera de Jos,45.03333,25.63333
6758287,2885,182,Romania,RO,Europe,Bucuresti,Iedera de Sus,45.04174,25.63084
6756379,2885,182,Romania,RO,Europe,Bucuresti,?ig?ne?ti,44.83615,25.08328
6748079,2885,182,Romania,RO,Europe,Bucuresti,Ileana,44.51667,26.66667
6748076,2885,182,Romania,RO,Europe,Bucuresti,Ileana Ghermani,44.51667,26.66667
6748075,2885,182,Romania,RO,Europe,Bucuresti,Ileana Papadopol,44.51667,26.66667
6748071,2885,182,Romania,RO,Europe,Bucuresti,Ilfoveni,44.82758,25.562
6748035,2885,182,Romania,RO,Europe,Bucuresti,Independen?a,44.80273,26.22717
6748036,2885,182,Romania,RO,Europe,Bucuresti,Independen?a,44.28333,27.15
6748027,2885,182,Romania,RO,Europe,Bucuresti,Înfr??irea,44.40727,26.99128
6748023,2885,182,Romania,RO,Europe,Bucuresti,Inote?ti,44.96146,26.35782
6755949,2885,182,Romania,RO,Europe,Bucuresti,?intea,45.03403,25.9046
6748019,2885,182,Romania,RO,Europe,Bucuresti,Între Dealuri,45.08333,25.28333
6747839,2885,182,Romania,RO,Europe,Bucuresti,Inuri,44.83333,25.08333
6747820,2885,182,Romania,RO,Europe,Bucuresti,Ion Ghica,44.53103,27.3063
6747816,2885,182,Romania,RO,Europe,Bucuresti,Ion Roat?,44.66667,26.76667
6747813,2885,182,Romania,RO,Europe,Bucuresti,Iord?cheanu,45.04392,26.2392
6747809,2885,182,Romania,RO,Europe,Bucuresti,Iorgule?ti,45.26667,26.26667
6755942,2885,182,Romania,RO,Europe,Bucuresti,?ip?re?ti,45.08533,25.95612
6763778,2885,182,Romania,RO,Europe,Bucuresti,?ipot,45.09964,25.31126
6763779,2885,182,Romania,RO,Europe,Bucuresti,?ipotu,45.04076,26.01714
6747788,2885,182,Romania,RO,Europe,Bucuresti,Irime?ti,45.15318,25.65796
6747774,2885,182,Romania,RO,Europe,Bucuresti,Istri?a de Jos,45.05372,26.56657
6747752,2885,182,Romania,RO,Europe,Bucuresti,Iv?ne?ti,44.53601,27.28014
6747318,2885,182,Romania,RO,Europe,Bucuresti,Ize?ti,45.11267,26.14599
6808732,2885,182,Romania,RO,Europe,Bucuresti,Izvoarele,45.28376,26.00119
6747289,2885,182,Romania,RO,Europe,Bucuresti,Izvorani,44.69901,26.12097
6747288,2885,182,Romania,RO,Europe,Bucuresti,Izvoranu,45.23364,26.58285
6796864,2885,182,Romania,RO,Europe,Bucuresti,Izvoru,45.19249,26.59154
6747269,2885,182,Romania,RO,Europe,Bucuresti,Izvoru Dulce,45.11153,26.63212
6747267,2885,182,Romania,RO,Europe,Bucuresti,Izvorul,44.78333,25.06667
6747242,2885,182,Romania,RO,Europe,Bucuresti,Jerc?l?i,45.02112,26.22433
6797436,2885,182,Romania,RO,Europe,Bucuresti,Jilavele,44.76667,26.53333
6797390,2885,182,Romania,RO,Europe,Bucuresti,Jugureni,45.1,26.45
6797388,2885,182,Romania,RO,Europe,Bucuresti,Juguri,44.83333,27.11667
6809843,2885,182,Romania,RO,Europe,Bucuresti,K369 Distance Marker,44.13383,27.33275
6761300,2885,182,Romania,RO,Europe,Bucuresti,L?ceni,44.75575,24.9842
6769947,2885,182,Romania,RO,Europe,Bucuresti,Lacu S?r??uica,44.63333,26.93333
6797092,2885,182,Romania,RO,Europe,Bucuresti,Lacu Sinaia,44.92847,26.55683
6797091,2885,182,Romania,RO,Europe,Bucuresti,Lacu Turcului,44.76226,26.21941
6767379,2885,182,Romania,RO,Europe,Bucuresti,Lacul Amara,44.60721,27.33707
6767375,2885,182,Romania,RO,Europe,Bucuresti,Lacul Amarul,44.93333,26.55
6759433,2885,182,Romania,RO,Europe,Bucuresti,Lacul Boian,44.18333,27
6752979,2885,182,Romania,RO,Europe,Bucuresti,Lacul C?l?ra?,44.21667,27.26667
6752962,2885,182,Romania,RO,Europe,Bucuresti,Lacul C?ld?ru?ani,44.67116,26.27895
6750201,2885,182,Romania,RO,Europe,Bucuresti,Lacul Chichine?u,44.8,27.26667
6763138,2885,182,Romania,RO,Europe,Bucuresti,Lacul Crun?ii,44.66667,27.1
6770785,2885,182,Romania,RO,Europe,Bucuresti,Lacul Fundata,44.59487,27.17803
6769580,2885,182,Romania,RO,Europe,Bucuresti,Lacul Mân?strii,44.7275,26.06194
6752909,2885,182,Romania,RO,Europe,Bucuresti,Lacul Reviga,44.7,27.1
6761323,2885,182,Romania,RO,Europe,Bucuresti,Lacul Stancea,44.13333,26.81667
6797098,2885,182,Romania,RO,Europe,Bucuresti,L?cule?e,45.01837,25.43108
6797097,2885,182,Romania,RO,Europe,Bucuresti,L?cule?e-Gar?,45.0162,25.41012
6763535,2885,182,Romania,RO,Europe,Bucuresti,Lake Snagov,44.71649,26.16669
6797071,2885,182,Romania,RO,Europe,Bucuresti,Lapo?,45.15197,26.41911
6797072,2885,182,Romania,RO,Europe,Bucuresti,L?po?el,45.14729,26.39442
6797046,2885,182,Romania,RO,Europe,Bucuresti,Largu,44.96667,27.15
6797005,2885,182,Romania,RO,Europe,Bucuresti,Lazuri,44.87859,25.54964
6796992,2885,182,Romania,RO,Europe,Bucuresti,Leaotul,44.81667,26.2
6796976,2885,182,Romania,RO,Europe,Bucuresti,Lehliu,44.46667,26.81667
6796974,2885,182,Romania,RO,Europe,Bucuresti,Lehliu-Gar?,44.43333,26.85
6796972,2885,182,Romania,RO,Europe,Bucuresti,Leicule?ti,45.1817,26.58186
6796953,2885,182,Romania,RO,Europe,Bucuresti,Leordeni,44.78333,25.11667
6796934,2885,182,Romania,RO,Europe,Bucuresti,Le?ile,44.6,26.28333
6796874,2885,182,Romania,RO,Europe,Bucuresti,Lilieci,44.54947,26.37827
6796871,2885,182,Romania,RO,Europe,Bucuresti,Lilie?ti,45.03458,25.88554
6796869,2885,182,Romania,RO,Europe,Bucuresti,Limpezi?,44.95357,26.7049
6796866,2885,182,Romania,RO,Europe,Bucuresti,Linia,44.88333,25.08333
6796857,2885,182,Romania,RO,Europe,Bucuresti,Lip?nescu,44.85,26.9
6796856,2885,182,Romania,RO,Europe,Bucuresti,Lip?ne?ti,45.05,26.01667
6796853,2885,182,Romania,RO,Europe,Bucuresti,Lipia,44.71003,26.26445
6796812,2885,182,Romania,RO,Europe,Bucuresti,Livadea,45.18663,25.92805
6796808,2885,182,Romania,RO,Europe,Bucuresti,Livedea,44.58788,26.42935
6796646,2885,182,Romania,RO,Europe,Bucuresti,Livezile,44.77831,25.25055
6796628,2885,182,Romania,RO,Europe,Bucuresti,Loloiasca,44.96808,26.29141
6796619,2885,182,Romania,RO,Europe,Bucuresti,Lopatni?a,45.18558,26.22021
6796589,2885,182,Romania,RO,Europe,Bucuresti,Luceni,44.96667,26.96667
6796588,2885,182,Romania,RO,Europe,Bucuresti,Lucieni,44.85,25.43333
6796586,2885,182,Romania,RO,Europe,Bucuresti,Luciu,44.96667,27.08333
6796581,2885,182,Romania,RO,Europe,Bucuresti,Lude?ti,44.86667,25.23333
6796473,2885,182,Romania,RO,Europe,Bucuresti,Lunca,44.34256,26.7727
6796397,2885,182,Romania,RO,Europe,Bucuresti,Lunca Mare,45.19932,25.74523
6796315,2885,182,Romania,RO,Europe,Bucuresti,Lunca Prahovei,45.04714,25.77161
6796305,2885,182,Romania,RO,Europe,Bucuresti,Lunceni,45.21667,26.63333
6796278,2885,182,Romania,RO,Europe,Bucuresti,Lup?ria,44.74429,26.11407
6796261,2885,182,Romania,RO,Europe,Bucuresti,Lup?anu,44.38333,26.9
6796257,2885,182,Romania,RO,Europe,Bucuresti,Lupt?tori,44.30333,26.81109
6796248,2885,182,Romania,RO,Europe,Bucuresti,Lutu Ro?u,45.25136,25.8216
6796242,2885,182,Romania,RO,Europe,Bucuresti,M?celaru,44.35,26.56667
6775218,2885,182,Romania,RO,Europe,Bucuresti,Maciuca,45.25355,25.86066
6796099,2885,182,Romania,RO,Europe,Bucuresti,Magula,44.93185,26.30114
6796090,2885,182,Romania,RO,Europe,Bucuresti,M?gura,45.26667,26.58333
6796091,2885,182,Romania,RO,Europe,Bucuresti,M?gura,45.127,25.47202
6796093,2885,182,Romania,RO,Europe,Bucuresti,M?gura,44.83425,25.2353
6765294,2885,182,Romania,RO,Europe,Bucuresti,M?gura,45.15,26.2
6796058,2885,182,Romania,RO,Europe,Bucuresti,M?gurele,45.1,26.03333
6796048,2885,182,Romania,RO,Europe,Bucuresti,M?gureni,44.18333,27.36667
6796051,2885,182,Romania,RO,Europe,Bucuresti,M?gureni,45.06667,25.73333
6796052,2885,182,Romania,RO,Europe,Bucuresti,M?gureni,44.41369,26.62868
6795879,2885,182,Romania,RO,Europe,Bucuresti,M?guricea,45.28928,26.40649
6795867,2885,182,Romania,RO,Europe,Bucuresti,Mahalaua Sârbi,44.91667,25.48333
